Number,Age,Gender,Education,Country,Ethnicity,Alcohol,Cannabis
1106,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL5,CL4
1107,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL5
1108,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL4,CL2
1109,-0.07854,0.48246,-0.61113,-0.28519,-0.31685,CL5,CL6
1110,-0.95197,-0.48246,0.45468,0.96082,-0.31685,CL5,CL4
1111,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL6,CL5
1112,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL1
1113,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL3
1114,1.09449,-0.48246,1.98437,-0.57009,-0.31685,CL6,CL3
1115,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL5,CL6
1116,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1117,1.09449,-0.48246,-1.7379,0.96082,-0.31685,CL3,CL6
1118,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,CL5,CL6
1119,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1120,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1121,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1122,-0.07854,-0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1123,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL2
1124,-0.95197,-0.48246,-1.7379,0.24923,-0.31685,CL3,CL3
1125,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,CL6,CL3
1126,-0.07854,-0.48246,-1.22751,0.96082,-0.31685,CL6,CL6
1127,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,CL4,CL5
1128,1.82213,-0.48246,-1.43719,-0.57009,-0.31685,CL3,CL3
1129,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1130,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1131,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL5
1132,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL5
1133,-0.07854,0.48246,-0.05921,-0.57009,-0.31685,CL4,CL3
1134,-0.07854,-0.48246,1.16365,-0.46841,-0.31685,CL6,CL6
1135,0.49788,-0.48246,-0.05921,-0.09765,-0.31685,CL3,CL5
1136,-0.95197,-0.48246,1.16365,-0.57009,-0.31685,CL5,CL3
1137,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL3,CL6
1138,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1139,-0.07854,0.48246,0.45468,-0.28519,-0.31685,CL5,CL0
1140,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1141,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL5
1142,-0.07854,0.48246,0.45468,-0.09765,-0.31685,CL4,CL6
1143,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,CL4,CL4
1144,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1145,1.09449,-0.48246,0.45468,0.96082,-0.31685,CL1,CL1
1146,-0.95197,-0.48246,-0.61113,0.21128,-0.31685,CL5,CL4
1147,-0.07854,-0.48246,1.16365,-0.57009,-0.31685,CL5,CL6
1148,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL2
1149,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,CL3,CL3
1150,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1151,1.09449,0.48246,-1.22751,-0.09765,-0.31685,CL1,CL6
1152,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL4
1153,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL1,CL6
1154,1.82213,0.48246,1.16365,-0.57009,0.1144,CL3,CL0
1155,-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,CL4,CL4
1156,-0.95197,0.48246,1.16365,0.96082,-0.31685,CL6,CL6
1157,-0.95197,-0.48246,1.98437,0.96082,-0.31685,CL6,CL5
1158,-0.95197,0.48246,-0.61113,0.96082,-0.31685,CL3,CL2
1159,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL4,CL6
1160,1.09449,-0.48246,-0.05921,0.21128,-0.31685,CL3,CL6
1161,-0.07854,0.48246,0.45468,0.24923,-0.31685,CL6,CL3
1162,-0.95197,-0.48246,-1.43719,-0.57009,0.1144,CL5,CL5
1163,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1164,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1165,-0.07854,-0.48246,-1.43719,-0.09765,-0.31685,CL4,CL2
1166,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1167,0.49788,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL3
1168,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1169,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL6,CL6
1170,1.09449,-0.48246,-0.05921,-0.57009,-0.31685,CL5,CL2
1171,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL3
1172,0.49788,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1173,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1174,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1175,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,CL4,CL6
1176,-0.07854,-0.48246,1.16365,-0.57009,-0.31685,CL6,CL4
1177,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,CL3,CL4
1178,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL3
1179,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL2
1180,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL4,CL4
1181,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL0,CL6
1182,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL6
1183,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL4
1184,-0.07854,0.48246,-0.05921,-0.09765,-0.31685,CL6,CL4
1185,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1186,1.09449,-0.48246,-1.7379,-0.57009,-0.31685,CL4,CL5
1187,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1188,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL4
1189,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL3
1190,1.82213,0.48246,1.98437,-0.57009,-0.31685,CL6,CL6
1191,-0.95197,-0.48246,-0.61113,0.24923,-0.31685,CL4,CL6
1192,-0.95197,-0.48246,1.16365,-0.57009,-0.31685,CL5,CL5
1193,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL0
1194,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,CL6,CL6
1195,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1196,0.49788,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL0
1197,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL2
1198,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1199,-0.07854,-0.48246,0.45468,0.24923,-0.31685,CL0,CL0
1200,-0.07854,-0.48246,-1.7379,-0.57009,-0.31685,CL5,CL6
1201,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL4
1202,-0.07854,0.48246,0.45468,-0.28519,-0.31685,CL6,CL0
1203,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1204,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1205,-0.95197,-0.48246,-1.22751,-0.57009,0.126,CL5,CL6
1206,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1207,-0.95197,0.48246,-1.22751,0.96082,-0.31685,CL5,CL4
1208,1.09449,-0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1209,-0.95197,-0.48246,-0.05921,-0.57009,0.1144,CL6,CL6
1210,-0.95197,-0.48246,-0.61113,0.24923,-0.22166,CL3,CL3
1211,1.09449,-0.48246,0.45468,-0.09765,-0.31685,CL5,CL3
1212,-0.95197,-0.48246,-0.61113,0.24923,-0.31685,CL5,CL6
1213,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL3
1214,-0.95197,0.48246,-0.61113,0.24923,-0.31685,CL4,CL3
1215,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,CL5,CL6
1216,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL6,CL1
1217,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,CL6,CL6
1218,-0.95197,-0.48246,-0.05921,0.24923,-0.31685,CL5,CL6
1219,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1220,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL5,CL5
1221,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,CL4,CL3
1222,-0.95197,0.48246,-0.05921,-0.57009,-0.31685,CL4,CL5
1223,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL6,CL6
1224,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1225,-0.07854,-0.48246,1.98437,-0.57009,-0.31685,CL5,CL0
1226,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL3
1227,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL5
1228,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1229,0.49788,-0.48246,-1.7379,-0.57009,-0.31685,CL2,CL3
1230,-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,CL3,CL5
1231,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL6,CL6
1232,-0.95197,0.48246,0.45468,-0.28519,0.1144,CL6,CL6
1233,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,CL5,CL0
1234,-0.95197,-0.48246,0.45468,0.96082,-0.31685,CL5,CL4
1235,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1236,1.82213,-0.48246,1.16365,-0.57009,-0.31685,CL5,CL1
1237,1.09449,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1238,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1239,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,CL5,CL6
1240,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1241,1.09449,0.48246,-0.61113,0.96082,-0.31685,CL2,CL1
1242,0.49788,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1243,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL1
1244,1.09449,0.48246,0.45468,0.96082,-0.31685,CL4,CL1
1245,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL6,CL2
1246,1.09449,0.48246,0.45468,0.96082,-0.31685,CL4,CL1
1247,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL3,CL1
1248,1.82213,-0.48246,0.45468,0.96082,-0.31685,CL6,CL1
1249,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL5,CL0
1250,1.09449,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1251,0.49788,0.48246,1.16365,0.96082,-0.31685,CL6,CL0
1252,1.09449,0.48246,1.98437,0.96082,0.126,CL6,CL2
1253,0.49788,0.48246,-1.43719,0.96082,-0.31685,CL5,CL0
1254,0.49788,0.48246,0.45468,0.96082,-0.31685,CL6,CL1
1255,-0.07854,0.48246,0.45468,0.96082,0.1144,CL3,CL0
1256,1.09449,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1257,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1258,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL6,CL0
1259,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL3,CL0
1260,1.09449,0.48246,1.16365,0.96082,-0.31685,CL3,CL0
1261,1.09449,0.48246,0.45468,0.96082,-0.31685,CL5,CL6
1262,-0.07854,0.48246,-0.61113,0.96082,-0.31685,CL4,CL0
1263,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL6,CL3
1264,1.09449,0.48246,0.45468,0.96082,-0.31685,CL6,CL1
1265,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1266,0.49788,0.48246,-1.7379,0.96082,-0.31685,CL5,CL0
1267,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1268,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL6,CL0
1269,0.49788,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1270,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1271,-0.07854,0.48246,-0.05921,0.96082,-0.31685,CL3,CL3
1272,1.82213,0.48246,0.45468,0.96082,-0.31685,CL6,CL0
1273,0.49788,0.48246,-0.61113,-0.28519,-0.31685,CL4,CL0
1274,0.49788,-0.48246,1.98437,-0.28519,-0.31685,CL4,CL0
1275,0.49788,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1276,1.09449,0.48246,-0.05921,0.96082,-0.31685,CL3,CL2
1277,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1278,-0.07854,0.48246,-0.61113,-0.57009,0.126,CL5,CL6
1279,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL4,CL4
1280,-0.95197,0.48246,0.45468,0.96082,-0.50212,CL5,CL0
1281,-0.95197,-0.48246,0.45468,0.96082,-0.50212,CL0,CL0
1282,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1283,-0.95197,0.48246,-0.61113,0.96082,0.1144,CL4,CL6
1284,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1285,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1286,-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,CL5,CL6
1287,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1288,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL2
1289,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1290,-0.95197,-0.48246,1.16365,0.96082,-0.31685,CL5,CL5
1291,-0.95197,-0.48246,-0.61113,-0.28519,0.1144,CL5,CL3
1292,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL6
1293,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL4
1294,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL6,CL6
1295,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1296,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1297,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1298,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,CL4,CL6
1299,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL3
1300,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL3
1301,0.49788,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL4
1302,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1303,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL3
1304,0.49788,-0.48246,0.45468,-0.09765,-0.31685,CL5,CL2
1305,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1306,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,CL6,CL6
1307,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1308,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL6,CL2
1309,-0.07854,0.48246,0.45468,-0.28519,0.1144,CL5,CL5
1310,-0.07854,0.48246,1.16365,0.21128,-0.31685,CL5,CL2
1311,-0.95197,-0.48246,-1.7379,-0.28519,-0.31685,CL5,CL3
1312,-0.95197,0.48246,-0.61113,0.96082,-0.31685,CL6,CL3
1313,0.49788,0.48246,1.16365,-0.57009,-0.31685,CL6,CL6
1314,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1315,0.49788,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL5
1316,-0.95197,-0.48246,0.45468,-0.28519,-0.31685,CL2,CL5
1317,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,CL5,CL6
1318,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1319,-0.95197,0.48246,-0.61113,-0.57009,-0.50212,CL5,CL2
1320,0.49788,-0.48246,0.45468,-0.57009,-0.31685,CL6,CL2
1321,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1322,-0.95197,0.48246,-0.61113,-0.57009,0.1144,CL4,CL4
1323,-0.95197,0.48246,0.45468,-0.28519,-0.31685,CL5,CL5
1324,0.49788,-0.48246,-0.61113,-0.57009,-0.31685,CL1,CL1
1325,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1326,-0.95197,-0.48246,-0.05921,-0.09765,-0.31685,CL4,CL5
1327,-0.95197,-0.48246,-0.05921,0.24923,-0.31685,CL4,CL6
1328,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1329,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1330,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1331,-0.95197,-0.48246,0.45468,-0.57009,0.126,CL5,CL4
1332,0.49788,-0.48246,0.45468,-0.57009,-0.31685,CL2,CL6
1333,-0.95197,0.48246,-0.05921,0.24923,-0.31685,CL4,CL5
1334,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1335,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL6
1336,1.09449,-0.48246,0.45468,-0.57009,-0.31685,CL4,CL3
1337,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL6,CL2
1338,-0.95197,0.48246,0.45468,0.96082,-1.10702,CL6,CL0
1339,0.49788,-0.48246,-0.05921,0.24923,-0.31685,CL6,CL4
1340,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,CL5,CL5
1341,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,CL5,CL4
1342,0.49788,-0.48246,-1.22751,-0.57009,-1.10702,CL6,CL6
1343,0.49788,0.48246,1.98437,-0.28519,-0.31685,CL3,CL3
1344,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,CL5,CL3
1345,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,CL5,CL6
1346,-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,CL5,CL5
1347,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1348,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL4
1349,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL4,CL6
1350,-0.95197,0.48246,-0.61113,0.96082,-0.31685,CL5,CL4
1351,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1352,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1353,1.82213,-0.48246,0.45468,-0.57009,-0.31685,CL2,CL2
1354,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,CL3,CL6
1355,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1356,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1357,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL4
1358,-0.95197,-0.48246,-0.05921,0.24923,-0.31685,CL4,CL3
1359,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1360,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL3
1361,-0.95197,0.48246,-0.61113,-0.09765,-0.31685,CL5,CL5
1362,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,CL3,CL6
1363,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL4
1364,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1365,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL5,CL6
1366,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1367,-0.95197,0.48246,-1.7379,0.24923,-0.31685,CL6,CL6
1368,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL3,CL4
1369,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1370,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1371,-0.07854,0.48246,-0.05921,-0.57009,-0.31685,CL4,CL5
1372,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL6,CL2
1373,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1374,-0.07854,-0.48246,0.45468,0.24923,-0.31685,CL5,CL6
1375,1.09449,-0.48246,0.45468,0.96082,0.1144,CL6,CL1
1376,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,CL3,CL5
1377,0.49788,-0.48246,0.45468,-0.28519,-0.31685,CL5,CL2
1378,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1379,-0.07854,0.48246,1.16365,0.24923,0.126,CL3,CL4
1380,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1381,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1382,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1383,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL6
1384,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1385,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1386,-0.95197,0.48246,-0.61113,0.96082,-0.31685,CL5,CL2
1387,1.09449,0.48246,-0.61113,0.96082,-0.31685,CL6,CL1
1388,-0.07854,0.48246,1.98437,-0.57009,-0.31685,CL0,CL0
1389,0.49788,0.48246,-0.05921,0.96082,-0.31685,CL5,CL4
1390,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1391,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1392,-0.95197,-0.48246,-0.61113,-0.57009,0.126,CL5,CL4
1393,1.09449,-0.48246,-0.05921,0.96082,-0.31685,CL0,CL0
1394,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL3,CL3
1395,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL3,CL0
1396,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1397,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1398,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL4
1399,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,CL3,CL2
1400,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1401,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL3
1402,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1403,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL6,CL3
1404,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1405,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL0
1406,-0.07854,0.48246,1.98437,0.96082,-0.22166,CL6,CL2
1407,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL6,CL2
1408,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL5
1409,-0.07854,-0.48246,1.16365,0.96082,-0.31685,CL6,CL2
1410,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL5
1411,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL3,CL0
1412,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1413,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1414,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL5,CL2
1415,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL4
1416,-0.95197,-0.48246,-1.7379,0.96082,-0.31685,CL3,CL6
1417,-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,CL5,CL6
1418,-0.95197,0.48246,0.45468,0.96082,-0.50212,CL0,CL0
1419,-0.07854,0.48246,1.16365,0.21128,-0.31685,CL5,CL1
1420,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1421,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL6
1422,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1423,1.09449,-0.48246,-2.43591,0.21128,-0.31685,CL1,CL6
1424,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1425,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,CL5,CL4
1426,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1427,0.49788,-0.48246,-0.05921,0.96082,-1.10702,CL5,CL2
1428,-0.95197,0.48246,-0.05921,0.96082,0.1144,CL6,CL0
1429,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL4,CL5
1430,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL5
1431,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL0
1432,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL5
1433,1.09449,0.48246,1.98437,0.96082,-0.31685,CL6,CL3
1434,-0.07854,0.48246,1.16365,0.96082,-0.22166,CL5,CL0
1435,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL2,CL0
1436,1.82213,0.48246,1.16365,0.96082,-0.31685,CL6,CL1
1437,1.82213,0.48246,-0.05921,0.96082,-0.31685,CL5,CL2
1438,-0.95197,-0.48246,-1.7379,-0.57009,-0.31685,CL3,CL3
1439,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1440,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL5
1441,0.49788,0.48246,1.16365,0.96082,-0.31685,CL6,CL0
1442,1.09449,0.48246,1.16365,0.96082,-0.31685,CL6,CL0
1443,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL1,CL0
1444,0.49788,0.48246,1.98437,0.96082,-0.31685,CL6,CL2
1445,0.49788,0.48246,1.16365,0.96082,-0.31685,CL6,CL1
1446,1.09449,0.48246,1.16365,0.96082,-0.31685,CL5,CL1
1447,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1448,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL4,CL0
1449,-0.07854,0.48246,0.45468,-0.57009,-1.10702,CL5,CL0
1450,-0.95197,0.48246,1.16365,0.96082,-0.50212,CL0,CL0
1451,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL2
1452,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL2
1453,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL5
1454,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL4,CL0
1455,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL5,CL0
1456,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,CL5,CL5
1457,1.09449,0.48246,1.16365,0.96082,-0.31685,CL5,CL0
1458,-0.07854,0.48246,1.98437,0.96082,-0.31685,CL4,CL3
1459,-0.07854,0.48246,0.45468,0.96082,-0.31685,CL4,CL1
1460,-0.95197,0.48246,0.45468,0.96082,-0.31685,CL5,CL3
